PM2.5,PM10,NO2,CO,SO2,O3, AQI ,AQI_Bucket,Level
38.0,101.0,13.92,0.7,6.48,19.1, 99.0 ,Satisfactory,2
28.0,43.5,28.35,1.17,7.2,99.0, 99.0 ,Satisfactory,2
28.25,44.75,23.03,0.65,8.7,62.23, 99.0 ,Satisfactory,2
22.0,45.25,21.8,0.67,5.0,20.57, 99.0 ,Satisfactory,2
27.75,48.75,20.62,0.41,4.38,12.25, 99.0 ,Satisfactory,2
26.25,48.25,16.83,0.68,2.02,16.65, 99.0 ,Satisfactory,2
24.5,49.5,15.22,0.41,4.32,25.5, 99.0 ,Satisfactory,2
25.75,53.25,14.55,0.62,5.1,20.08, 99.0 ,Satisfactory,2
28.25,64.0,11.1,0.27,7.65,0.0, 99.0 ,Satisfactory,2
44.5,125.75,59.75,1.95,4.83,59.7, 99.0 ,Satisfactory,2
37.0,130.5,84.28,1.98,5.58,64.7, 99.0 ,Satisfactory,2
32.25,148.25,81.72,1.45,6.4,63.65, 99.0 ,Satisfactory,2
47.0,110.0,8.43,0.38,11.12,65.15, 99.0 ,Satisfactory,2
41.0,103.0,31.68,0.95,11.65,61.33, 99.0 ,Satisfactory,2
33.25,97.75,16.38,0.2,13.5,66.1, 99.0 ,Satisfactory,2
43.25,89.25,13.3,0.18,12.7,74.4, 99.0 ,Satisfactory,2
37.75,166.75,34.08,0.23,12.85,76.45, 99.0 ,Satisfactory,2
0.0,0.0,35.0,0.2,12.9,77.8, 99.0 ,Satisfactory,2
0.0,0.0,0.0,0.0,0.0,0.0, 99.0 ,Satisfactory,2
18.0,51.0,32.27,0.62,11.9,77.57, 99.0 ,Satisfactory,2
70.0,111.75,26.45,0.38,10.1,26.45, 101.0 ,Moderate,3
84.0,109.0,40.8,0.03,6.75,6.85, 101.0 ,Moderate,3
56.0,110.0,15.33,0.1,25.42,91.65, 101.0 ,Moderate,3
52.5,115.0,35.08,1.53,8.13,26.97, 101.0 ,Moderate,3
47.75,112.0,29.28,1.12,8.37,41.65, 101.0 ,Moderate,3
44.25,100.25,28.57,1.04,9.4,53.43, 101.0 ,Moderate,3
41.5,101.25,26.2,0.38,9.95,59.3, 101.0 ,Moderate,3
32.75,76.5,19.08,0.96,8.35,66.15, 101.0 ,Moderate,3
35.25,79.0,18.53,0.33,9.1,66.15, 101.0 ,Moderate,3
27.0,74.0,19.33,0.27,10.75,67.6, 101.0 ,Moderate,3
29.75,91.75,17.35,0.52,9.53,56.38, 101.0 ,Moderate,3
30.5,80.5,23.55,0.61,6.55,31.37, 101.0 ,Moderate,3
51.0,122.0,30.7,0.63,4.38,8.3, 101.0 ,Moderate,3
52.25,114.0,36.0,1.11,7.67,7.35, 101.0 ,Moderate,3
54.75,127.5,47.92,0.99,7.2,11.78, 101.0 ,Moderate,3
78.0,209.25,47.93,1.61,9.08,15.2, 101.0 ,Moderate,3
30.75,62.25,21.77,0.75,9.98,4.9, 101.0 ,Moderate,3
64.5,92.75,7.55,0.61,8.7,39.68, 101.0 ,Moderate,3
55.25,95.75,13.18,0.63,6.43,26.95, 101.0 ,Moderate,3
42.25,106.75,15.67,0.26,16.95,61.72, 101.0 ,Moderate,3
40.0,101.0,15.1,0.11,9.67,41.17, 101.0 ,Moderate,3
36.5,87.5,13.15,0.65,10.55,25.97, 101.0 ,Moderate,3
32.25,119.5,13.65,0.6,12.83,53.4, 101.0 ,Moderate,3
31.75,114.25,13.7,0.44,12.7,50.45, 101.0 ,Moderate,3
27.75,95.5,13.48,0.6,5.52,3.43, 101.0 ,Moderate,3
29.5,106.0,27.58,0.72,10.0,17.12, 101.0 ,Moderate,3
23.75,84.0,30.8,0.77,11.97,28.42, 101.0 ,Moderate,3
28.0,87.0,22.27,0.84,13.7,37.23, 101.0 ,Moderate,3
40.0,93.0,13.83,0.0,7.63,3.43, 101.0 ,Moderate,3
50.25,230.75,38.62,0.0,12.3,5.88, 101.0 ,Moderate,3
49.0,173.25,29.9,0.99,9.53,9.78, 101.0 ,Moderate,3
46.0,99.0,31.27,0.86,9.68,6.85, 101.0 ,Moderate,3
37.5,95.25,12.18,0.63,8.6,28.4, 101.0 ,Moderate,3
40.25,88.0,11.4,0.63,6.6,28.9, 101.0 ,Moderate,3
44.0,84.0,16.02,0.71,8.53,20.6, 101.0 ,Moderate,3
35.25,56.5,40.6,2.1,8.15,82.4, 101.0 ,Moderate,3
0.0,0.0,0.0,0.0,0.0,80.88, 101.0 ,Moderate,3
28.25,68.0,33.4,0.2,10.68,61.97, 101.0 ,Moderate,3
24.0,76.0,31.47,0.43,11.35,63.85, 101.0 ,Moderate,3
12.0,70.0,28.32,0.32,13.23,69.3, 101.0 ,Moderate,3
72.75,115.75,35.17,0.05,8.85,12.75, 102.0 ,Moderate,3
73.25,102.5,30.7,0.03,5.6,11.75, 102.0 ,Moderate,3
61.0,86.5,32.75,0.08,4.92,13.23, 102.0 ,Moderate,3
63.0,105.5,15.35,0.1,17.15,75.45, 102.0 ,Moderate,3
62.75,113.0,40.43,1.67,7.73,15.7, 102.0 ,Moderate,3
34.0,117.75,23.12,0.58,8.23,44.07, 102.0 ,Moderate,3
37.25,108.0,23.12,0.55,6.5,32.35, 102.0 ,Moderate,3
54.0,147.5,32.35,0.63,5.85,7.85, 102.0 ,Moderate,3
24.75,68.25,16.78,0.65,3.85,46.07, 102.0 ,Moderate,3
40.0,73.0,21.0,0.82,10.6,9.8, 102.0 ,Moderate,3
0.0,0.0,0.0,0.0,0.0,0.0, 102.0 ,Moderate,3
59.0,126.0,18.6,0.79,143.0,68.6, 102.0 ,Moderate,3
55.0,121.5,19.15,0.0,56.45,65.65, 102.0 ,Moderate,3
31.25,114.5,17.22,0.51,12.43,45.57, 102.0 ,Moderate,3
39.25,120.25,15.02,0.81,13.95,44.6, 102.0 ,Moderate,3
19.0,90.0,11.55,0.54,5.62,9.8, 102.0 ,Moderate,3
28.5,94.0,12.75,0.59,6.55,4.9, 102.0 ,Moderate,3
32.75,106.5,12.05,0.68,9.4,2.98, 102.0 ,Moderate,3
33.0,120.0,16.28,0.91,10.43,5.4, 102.0 ,Moderate,3
48.5,116.75,20.38,0.76,14.8,25.47, 102.0 ,Moderate,3
54.5,127.0,21.58,0.78,15.4,15.68, 102.0 ,Moderate,3
42.5,90.5,14.15,0.0,7.42,0.0, 102.0 ,Moderate,3
30.5,84.75,14.97,0.83,10.02,20.1, 102.0 ,Moderate,3
27.75,63.5,9.4,0.78,9.1,23.05, 102.0 ,Moderate,3
24.75,50.25,9.95,0.31,7.4,29.4, 102.0 ,Moderate,3
28.5,64.25,13.65,0.56,9.17,33.32, 102.0 ,Moderate,3
64.5,110.5,37.92,1.41,8.6,6.88, 102.0 ,Moderate,3
48.0,86.25,11.48,0.55,5.25,54.9, 102.0 ,Moderate,3
49.5,100.75,12.3,0.62,7.1,55.38, 102.0 ,Moderate,3
51.5,104.5,13.93,0.68,6.57,49.48, 102.0 ,Moderate,3
45.75,101.75,11.7,0.65,8.95,31.85, 102.0 ,Moderate,3
37.25,90.75,22.9,0.71,10.8,24.0, 102.0 ,Moderate,3
44.0,88.5,15.9,0.7,9.67,22.08, 102.0 ,Moderate,3
26.5,112.0,50.12,1.35,2.6,55.08, 102.0 ,Moderate,3
23.0,35.0,38.33,0.3,10.18,81.33, 102.0 ,Moderate,3
35.5,95.5,14.45,0.12,11.97,47.45, 102.0 ,Moderate,3
33.0,89.5,18.75,0.23,11.47,52.42, 102.0 ,Moderate,3
28.25,81.75,27.38,0.32,12.57,59.08, 102.0 ,Moderate,3
68.0,164.0,47.7,0.7,14.8,73.9, 102.0 ,Moderate,3
43.75,85.0,41.92,0.2,10.45,82.08, 102.0 ,Moderate,3
49.5,132.25,72.5,0.1,12.55,55.88, 102.0 ,Moderate,3
72.0,112.0,29.8,0.03,7.85,22.53, 103.0 ,Moderate,3
60.0,95.0,25.35,0.1,13.7,50.95, 103.0 ,Moderate,3
59.25,107.75,29.65,0.13,18.77,80.38, 103.0 ,Moderate,3
40.5,93.0,29.2,0.18,12.97,101.93, 103.0 ,Moderate,3
56.75,85.0,38.45,0.03,4.37,12.28, 103.0 ,Moderate,3
59.75,106.0,16.6,0.1,8.53,43.12, 103.0 ,Moderate,3
55.25,125.75,53.03,1.54,10.3,3.43, 103.0 ,Moderate,3
60.5,124.25,46.67,1.67,8.17,8.8, 103.0 ,Moderate,3
49.25,140.75,32.62,0.73,5.25,6.38, 103.0 ,Moderate,3
53.0,125.0,34.38,0.61,5.2,5.85, 103.0 ,Moderate,3
49.0,84.5,24.28,0.75,5.0,13.73, 103.0 ,Moderate,3
53.75,103.0,24.43,0.87,5.25,11.28, 103.0 ,Moderate,3
57.75,120.75,29.62,0.82,7.0,21.58, 103.0 ,Moderate,3
46.75,114.0,23.15,0.61,4.88,36.25, 103.0 ,Moderate,3
40.75,74.5,20.38,0.82,10.67,9.8, 103.0 ,Moderate,3
40.0,75.75,11.88,0.62,0.35,41.68, 103.0 ,Moderate,3
58.25,129.75,24.95,0.9,11.95,50.5, 103.0 ,Moderate,3
0.0,0.0,0.0,0.0,0.0,0.0, 103.0 ,Moderate,3
32.75,112.0,17.12,0.69,11.85,31.85, 103.0 ,Moderate,3
28.5,102.5,16.6,0.47,9.7,24.5, 103.0 ,Moderate,3
21.25,87.75,13.43,0.49,5.82,13.7, 103.0 ,Moderate,3
61.75,144.5,24.4,0.68,15.83,13.22, 103.0 ,Moderate,3
46.25,121.25,17.73,0.7,10.67,7.33, 103.0 ,Moderate,3
49.75,128.25,16.55,0.74,9.82,3.45, 103.0 ,Moderate,3
59.0,134.5,25.33,0.78,13.18,16.65, 103.0 ,Moderate,3
49.25,93.25,10.33,0.74,8.23,18.1, 103.0 ,Moderate,3
32.75,77.25,12.35,0.55,10.95,41.15, 103.0 ,Moderate,3
31.25,79.75,10.2,0.49,12.45,45.57, 103.0 ,Moderate,3
46.75,95.25,25.55,0.7,10.15,7.83, 103.0 ,Moderate,3
37.0,80.0,8.27,0.48,5.88,52.95, 103.0 ,Moderate,3
51.75,112.0,7.0,0.43,11.25,60.65, 103.0 ,Moderate,3
0.0,0.0,0.0,0.0,0.0,80.75, 103.0 ,Moderate,3
16.0,70.0,56.55,0.55,12.62,70.65, 103.0 ,Moderate,3
53.25,106.75,13.38,0.18,13.57,43.92, 103.0 ,Moderate,3
38.0,99.25,55.25,0.1,19.6,49.88, 103.0 ,Moderate,3
26.5,78.0,26.75,0.0,13.05,41.15, 103.0 ,Moderate,3
26.25,77.75,20.95,0.0,9.85,35.2, 103.0 ,Moderate,3
28.5,83.0,17.7,0.0,7.92,34.07, 103.0 ,Moderate,3
24.25,72.5,21.93,0.0,9.93,35.25, 103.0 ,Moderate,3
24.75,69.0,39.6,0.07,11.55,39.72, 103.0 ,Moderate,3
27.0,89.0,95.0,0.65,12.18,52.4, 103.0 ,Moderate,3
66.25,117.5,19.65,0.1,13.95,46.1, 104.0 ,Moderate,3
60.5,94.5,18.25,0.03,6.18,23.03, 104.0 ,Moderate,3
64.25,106.0,29.7,0.0,6.38,19.6, 104.0 ,Moderate,3
69.25,116.25,21.6,0.0,19.53,60.75, 104.0 ,Moderate,3
62.0,109.75,16.55,0.08,30.65,83.77, 104.0 ,Moderate,3
46.5,109.5,37.2,0.15,9.25,7.85, 104.0 ,Moderate,3
49.0,103.75,50.38,0.02,9.1,4.4, 104.0 ,Moderate,3
52.5,104.0,51.75,0.22,8.7,2.95, 104.0 ,Moderate,3
53.0,128.25,40.35,0.73,4.62,2.48, 104.0 ,Moderate,3
63.75,133.25,45.93,0.71,4.75,10.28, 104.0 ,Moderate,3
57.0,109.25,33.6,0.64,4.23,19.1, 104.0 ,Moderate,3
98.25,225.0,51.18,1.19,6.35,10.78, 104.0 ,Moderate,3
41.75,75.75,21.03,0.72,9.45,9.3, 104.0 ,Moderate,3
54.25,98.0,16.68,0.63,6.95,27.4, 104.0 ,Moderate,3
54.5,128.25,20.8,0.69,11.55,47.02, 104.0 ,Moderate,3
36.25,71.25,20.48,0.68,66.05,56.85, 104.0 ,Moderate,3
31.25,102.75,14.92,0.59,9.12,21.05, 104.0 ,Moderate,3
41.25,106.0,15.3,0.75,7.9,16.65, 104.0 ,Moderate,3
34.5,103.25,15.92,0.82,8.1,14.22, 104.0 ,Moderate,3
38.75,113.0,18.03,0.96,2.2,11.27, 104.0 ,Moderate,3
22.5,100.75,15.58,0.46,15.17,52.93, 104.0 ,Moderate,3
30.5,107.0,19.1,0.71,33.0,64.18, 104.0 ,Moderate,3
33.5,111.5,19.3,0.61,12.88,55.35, 104.0 ,Moderate,3
32.0,112.75,15.55,0.56,11.25,49.0, 104.0 ,Moderate,3
35.0,120.25,19.25,0.52,11.47,37.28, 104.0 ,Moderate,3
25.0,90.0,17.68,0.58,10.17,11.3, 104.0 ,Moderate,3
26.5,106.25,20.53,0.67,5.58,8.33, 104.0 ,Moderate,3
24.25,99.75,18.38,0.56,4.1,14.7, 104.0 ,Moderate,3
45.0,97.5,15.1,0.0,7.35,3.9, 104.0 ,Moderate,3
46.75,130.5,20.2,0.66,10.1,3.93, 104.0 ,Moderate,3
42.25,123.5,23.4,0.79,9.33,2.95, 104.0 ,Moderate,3
51.0,161.0,20.23,0.9,10.5,8.35, 104.0 ,Moderate,3
59.0,127.0,22.1,0.69,11.68,20.55, 104.0 ,Moderate,3
40.25,104.75,26.48,1.06,9.85,10.3, 104.0 ,Moderate,3
30.0,82.75,14.05,0.48,11.2,43.1, 104.0 ,Moderate,3
36.5,82.75,23.9,0.64,7.95,10.8, 104.0 ,Moderate,3
77.5,127.25,35.33,1.69,10.0,6.38, 104.0 ,Moderate,3
40.75,76.25,8.75,0.34,7.3,48.0, 104.0 ,Moderate,3
54.5,92.25,48.75,2.28,11.05,76.9, 104.0 ,Moderate,3
56.25,123.25,20.65,0.75,2.12,53.42, 104.0 ,Moderate,3
47.5,131.0,59.27,1.05,1.77,52.23, 104.0 ,Moderate,3
25.0,93.0,41.67,1.27,0.3,52.0, 104.0 ,Moderate,3
45.75,127.5,79.4,2.33,5.02,68.6, 104.0 ,Moderate,3
39.5,77.0,6.42,0.75,10.93,61.75, 104.0 ,Moderate,3
73.0,146.0,59.8,2.33,14.8,75.32, 104.0 ,Moderate,3
0.0,0.0,0.0,0.0,0.0,78.68, 104.0 ,Moderate,3
35.0,88.25,12.12,0.1,14.43,41.83, 104.0 ,Moderate,3
72.0,164.0,46.65,0.67,15.4,69.18, 104.0 ,Moderate,3
28.0,93.5,43.6,0.03,20.68,47.43, 104.0 ,Moderate,3
12.0,82.0,33.15,0.0,18.33,44.47, 104.0 ,Moderate,3
42.5,153.75,126.82,1.52,13.73,63.98, 104.0 ,Moderate,3
71.0,99.75,32.35,0.03,4.22,27.45, 105.0 ,Moderate,3
65.0,100.25,11.6,0.08,9.27,50.95, 105.0 ,Moderate,3
64.5,97.75,14.38,0.05,7.43,39.7, 105.0 ,Moderate,3
62.25,95.75,17.6,0.03,6.77,21.08, 105.0 ,Moderate,3
55.5,104.75,15.77,0.1,18.45,95.05, 105.0 ,Moderate,3
49.5,109.25,34.9,0.28,10.63,10.28, 105.0 ,Moderate,3
50.25,121.0,44.4,0.19,10.07,2.95, 105.0 ,Moderate,3
39.75,84.25,21.33,0.49,8.35,10.3, 105.0 ,Moderate,3
51.75,91.25,16.9,0.63,8.32,30.85, 105.0 ,Moderate,3
46.5,95.0,11.25,0.68,0.15,42.15, 105.0 ,Moderate,3
42.5,92.0,17.47,0.75,10.23,42.65, 105.0 ,Moderate,3
48.5,96.75,16.15,0.8,10.08,39.23, 105.0 ,Moderate,3
32.5,67.25,12.1,0.35,13.3,50.0, 105.0 ,Moderate,3
38.0,113.5,19.95,0.85,12.9,6.38, 105.0 ,Moderate,3
0.0,114.0,18.57,0.7,12.1,6.38, 105.0 ,Moderate,3
21.0,94.0,14.2,0.48,11.2,47.52, 105.0 ,Moderate,3
42.25,134.25,17.25,0.52,11.28,27.92, 105.0 ,Moderate,3
35.5,104.0,18.0,0.71,11.6,18.62, 105.0 ,Moderate,3
30.25,107.0,22.0,0.7,11.58,14.7, 105.0 ,Moderate,3
27.25,96.0,18.75,0.62,11.12,12.25, 105.0 ,Moderate,3
61.0,152.0,23.62,0.72,16.38,12.78, 105.0 ,Moderate,3
58.5,263.5,34.53,0.0,12.33,4.4, 105.0 ,Moderate,3
